Number;IndexGroup;IndexOffset;Description;Type;Length;Writable;Unit;Context;Task
1330;0x20300;0x3008c;antr.operation_mode;UNS16;2;false;-;AXIS;TASK_IPO
1331;0x20300;0x3008d;order_zstd;UNS32;4;false;-;AXIS;TASK_IPO
1332;0x20300;0x3008e;trafo.info;UNS16;2;false;-;AXIS;TASK_IPO
1333;0x20300;0x3008f;trafo.io.out_val;SGN32;4;false;Incr.;AXIS;TASK_IPO
1334;0x20300;0x30090;trafo.io.in_val[0];SGN32;4;false;Incr.;AXIS;TASK_IPO
1335;0x20300;0x30091;trafo.io.in_val[1];SGN32;4;false;Incr.;AXIS;TASK_IPO
1336;0x20300;0x30092;zeropulse;UNS16;2;false;-;AXIS;TASK_IPO
1337;0x20300;0x30093;BC::actual backlash;SGN32;4;false;Incr.;AXIS;TASK_IPO
1338;0x20300;0x30094;BC::sum backlash;SGN32;4;false;Incr.;AXIS;TASK_IPO
1339;0x20300;0x30095;BC::delta backlash;SGN32;4;false;Incr.;AXIS;TASK_IPO
1340;0x20300;0x30096;meas_command_remain_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1341;0x20300;0x30097;nfb_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1342;0x20300;0x30098;org_mds.incr_modudiff;SGN32;4;false;Incr.;AXIS;TASK_IPO
1343;0x20300;0x30099;incr_moduloo;SGN32;4;false;Incr.;AXIS;TASK_IPO
1344;0x20300;0x3009a;incr_modulou;SGN32;4;false;Incr.;AXIS;TASK_IPO
1345;0x20300;0x3009b;set_refpos.set_time;UNS32;4;false;-;AXIS;TASK_IPO
1346;0x20300;0x3009c;moved_distance_mm;UNS32;4;false;-;AXIS;TASK_IPO
1347;0x20300;0x3009d;vorsteuerung;UNS16;2;false;-;AXIS;TASK_IPO
1348;0x20300;0x3009e;dig_drv.add_cmd_vel;SGN32;4;false;-;AXIS;TASK_IPO
1349;0x20300;0x3009f;dig_drv.add_cmd_torque;SGN16;2;false;-;AXIS;TASK_IPO
1350;0x20300;0x300a0;vel_feedforward_scaling;REAL64;8;false;-;AXIS;TASK_IPO
1351;0x20300;0x300a1;torq_feedforward_scaling;REAL64;8;false;-;AXIS;TASK_IPO
1352;0x20300;0x300a2;feedforward.acc_delayed;REAL64;8;false;-;AXIS;TASK_IPO
1353;0x20300;0x300a3;feedforward.act_acc_ff;REAL64;8;false;-;AXIS;TASK_IPO
1354;0x20300;0x300a4;feedforward.vel_delayed;REAL64;8;false;-;AXIS;TASK_IPO
1355;0x20300;0x300a5;feedforward.act_vel_ff;REAL64;8;false;-;AXIS;TASK_IPO
1356;0x20300;0x300a6;reset_zstd;UNS16;2;false;-;AXIS;TASK_IPO
1357;0x20300;0x300a7;ident_rw.state;UNS32;4;false;-;AXIS;TASK_IPO
1358;0x20300;0x300a8;ident_rw.act_ident;UNS16;2;false;-;AXIS;TASK_IPO
1359;0x20300;0x300a9;ident_rw.is_command;BOOLEAN;1;false;-;AXIS;TASK_IPO
1360;0x20300;0x300aa;rel_sollw_gantry_diff;SGN32;4;false;Incr.;AXIS;TASK_IPO
1361;0x20300;0x300ab;verfahrrichtung;SGN32;4;false;-;AXIS;TASK_IPO
1362;0x20300;0x300ac;pos_control_deadband;SGN32;4;false;Incr.;AXIS;TASK_IPO
1363;0x20300;0x300ad;load;REAL64;8;false;-;AXIS;TASK_IPO
1364;0x20300;0x300ae;messf_aktiv;BOOLEAN;1;false;-;AXIS;TASK_IPO
1365;0x20300;0x300af;BC::conf. backlash;SGN32;4;false;Incr.;AXIS;TASK_IPO
1366;0x20300;0x300b0;outp_cmd_positipon[0];SGN32;4;false;Incr.;AXIS;TASK_IPO
1367;0x20300;0x300b1;set_refpos.position_offset;SGN32;4;false;Incr.;AXIS;TASK_IPO
1368;0x20300;0x300b2;output_proc_data.write;NONE;204;true;-;AXIS;TASK_IPO
1369;0x20300;0x300b3;mod_zaehler_absolut;SGN32;4;false;rev.;AXIS;TASK_IPO
1370;0x20300;0x300b4;pos;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1371;0x20300;0x300b5;retain.act_pos_ipo;SGN32;4;false;Incr.;AXIS;TASK_IPO
1372;0x20300;0x300b6;retain.act_position;SGN32;4;false;Incr.;AXIS;TASK_IPO
1373;0x20300;0x300b7;retain.dig_drv_act_pos;SGN32;4;false;Incr.;AXIS;TASK_IPO
1374;0x20300;0x300b8;retain.auto_restore_link_axis_pos;BOOLEAN;1;false;-;AXIS;TASK_IPO
1375;0x20300;0x300b9;position_restore.data_restored;BOOLEAN;1;false;-;AXIS;TASK_IPO
1376;0x20300;0x300ba;act_vel_feedforward_weight_fact;REAL64;8;false;-;AXIS;TASK_IPO
1377;0x20300;0x300bb;dig_drv.act_pos_unshifted;SGN32;4;false;Incr.;AXIS;TASK_IPO
1378;0x20300;0x300bc;encoder_coarsening_factor;UNS16;2;false;-;AXIS;TASK_IPO
1379;0x20300;0x300bd;tool gear ratio;REAL64;8;false;-;AXIS;TASK_IPO
1380;0x20300;0x300be;tool gear inverse direction;BOOLEAN;1;false;-;AXIS;TASK_IPO
1381;0x20300;0x300c0;cnc_channel;UNS16;2;false;-;AXIS;TASK_IPO
1382;0x20300;0x300c1;COMP::sum_compensations;SGN32;4;false;Incr.;AXIS;TASK_IPO
1383;0x20300;0x300c2;DISTCTRL::actual_offset;SGN32;4;false;Incr.;AXIS;TASK_IPO
1384;0x20300;0x300c3;axis name;STRING;16;false;-;AXIS;TASK_IPO
1385;0x20300;0x300c4;zero_dist_mon_init;BOOLEAN;1;false;-;AXIS;TASK_IPO
1386;0x20300;0x300c5;zero_pulse_search_max_dist;SGN32;4;false;Incr.;AXIS;TASK_IPO
1387;0x20300;0x300c6;cmd_pos_start_zero_search;SGN32;4;false;Incr.;AXIS;TASK_IPO
1388;0x20300;0x300c7;distc.delta_abweichung;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1389;0x20300;0x300c8;distc.delta_abweichung1;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1390;0x20300;0x300c9;add-encoder.actual_abs_position;SGN32;4;false;Incr.;AXIS;TASK_IPO
1391;0x20300;0x300ca;bus_failure_counter;UNS16;2;false;-;AXIS;TASK_IPO
1392;0x20300;0x300cb;messf_erfolgt;BOOLEAN;1;false;-;AXIS;TASK_IPO
1393;0x20300;0x300cc;messw_sofort_bereitst;BOOLEAN;1;false;-;AXIS;TASK_IPO
1394;0x20300;0x300cd;error_reaction_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1395;0x20300;0x300ce;dynamic_monitoring.f_is_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1396;0x20300;0x300cf;dynamic_monitoring.v_cmd_err;SGN32;4;false;Incr./tick;AXIS;TASK_IPO
1397;0x20300;0x300d0;LSEC::active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1398;0x20300;0x300d1;input_process_data;NONE;64;false;-;AXIS;TASK_IPO
1399;0x20300;0x300d2;int_measure.state;UNS16;2;false;-;AXIS;TASK_IPO
1400;0x20300;0x300d3;drv_function[0].scaling_factor;REAL64;8;false;-;AXIS;TASK_IPO
1401;0x20300;0x300d4;drv_function[0].scaled_min_limit;REAL64;8;false;-;AXIS;TASK_IPO
1402;0x20300;0x300d5;drv_function[0].scaled_max_limit;REAL64;8;false;-;AXIS;TASK_IPO
1403;0x20300;0x300d6;DISTCTRL::delta_offset;SGN32;4;false;Incr.;AXIS;TASK_IPO
1404;0x20300;0x300d7;invert_act_values;BOOLEAN;1;false;-;AXIS;TASK_IPO
1405;0x20300;0x300d8;invert_cmd_values;BOOLEAN;1;false;-;AXIS;TASK_IPO
1406;0x20300;0x300d9;int_tracking_cause;UNS32;4;false;-;AXIS;TASK_IPO
1407;0x20300;0x300da;homing_distance_from_start;SGN32;4;false;Incr.;AXIS;TASK_IPO
1408;0x20300;0x300db;rpf_activ;BOOLEAN;1;false;-;AXIS;TASK_IPO
1409;0x20300;0x300dc;log_achs_nr_rpf;UNS16;2;false;-;AXIS;TASK_IPO
1410;0x20300;0x300dd;rpf_slave_free;BOOLEAN;1;false;-;AXIS;TASK_IPO
1411;0x20300;0x300de;sum_cmd_ax[0];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1412;0x20300;0x300df;sum_scaled_out_ax[0];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1413;0x20300;0x300e0;sum_cmd_ax[1];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1414;0x20300;0x300e1;sum_scaled_out_ax[1];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1415;0x20300;0x300e2;sum_cmd_ax[2];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1416;0x20300;0x300e3;sum_scaled_out_ax[2];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1417;0x20300;0x300e4;sum_cmd_ax[3];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1418;0x20300;0x300e5;sum_scaled_out_ax[3];SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1419;0x20300;0x300e6;f_pos_swe_error_occured;BOOLEAN;1;false;-;AXIS;TASK_IPO
1420;0x20300;0x300e7;f_neg_swe_error_occured;BOOLEAN;1;false;-;AXIS;TASK_IPO
1421;0x20300;0x300e8;ax_coupling.frac_coupling_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1422;0x20300;0x300e9;org_mds.abs_encoder_pos_offset;SGN64;8;false;Incr.;AXIS;TASK_IPO
1423;0x20300;0x300ea;probing_channel;UNS16;2;false;-;AXIS;TASK_IPO
1424;0x20300;0x300eb;sercos_over_ethercat;BOOLEAN;1;false;-;AXIS;TASK_IPO
1425;0x20300;0x300ec;cmd_pos_request_pending;BOOLEAN;1;false;-;AXIS;TASK_IPO
1426;0x20300;0x300ed;HLI: m_add_pos_value_unfiltered;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1427;0x20300;0x300ee;in_add_ifc_filter_in_position;BOOLEAN;1;false;-;AXIS;TASK_IPO
1428;0x20300;0x300ef;istw_simulieren;UNS32;4;false;-;AXIS;TASK_IPO
1429;0x20300;0x300f0;lr_ax_satz.sollw_abs;SGN64;8;false;-;AXIS;TASK_IPO
1430;0x20300;0x300f1;pos_ctrl_state;UNS32;4;false;-;AXIS;TASK_IPO
1431;0x20300;0x300f2;nfb.corr_path;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1432;0x20300;0x300f3;nfb.pos_corr_tracking;BOOLEAN;1;false;-;AXIS;TASK_IPO
1433;0x20300;0x300f4;nfb.start_pos_corr;BOOLEAN;1;false;-;AXIS;TASK_IPO
1434;0x20300;0x300f5;nfb.sl_input.s_rest;REAL64;8;false;-;AXIS;TASK_IPO
1435;0x20300;0x300f6;nfb.sl_input.s_act;REAL64;8;false;-;AXIS;TASK_IPO
1436;0x20300;0x300f7;ax_coupling.homing_after_error_required;BOOLEAN;1;false;-;AXIS;TASK_IPO
1437;0x20300;0x300f8;feedforward_control;REAL64;8;false;-;AXIS;TASK_IPO
1438;0x20300;0x300f9;prog_movement_requires_compensations;UNS32;4;false;-;AXIS;TASK_IPO
1439;0x20300;0x300fa;f_predictive_values_output;BOOLEAN;1;false;-;AXIS;TASK_IPO
1440;0x20300;0x300fb;feeforward_weighting_fact;REAL64;8;false;-;AXIS;TASK_IPO
1441;0x20300;0x300fc;Drive measured value;SGN32;4;false;Incr.;AXIS;TASK_IPO
1442;0x20300;0x300fd;Drive status word;UNS32;4;false;-;AXIS;TASK_IPO
1443;0x20300;0x300fe;mess_zstd;UNS16;2;false;-;AXIS;TASK_IPO
1444;0x20300;0x300ff;incr_in_position_window;SGN32;4;false;Incr.;AXIS;TASK_IPO
1445;0x20300;0x30100;display_factor;REAL64;8;false;-;AXIS;TASK_IPO
1446;0x20300;0x30101;Drive bus state;UNS16;2;false;-;AXIS;TASK_IPO
1447;0x20300;0x30102;org_mds.set_refpos_offset;SGN32;4;false;Incr.;AXIS;TASK_IPO
1448;0x20300;0x30103;curr_pos_to_ipo;SGN32;4;false;Incr.;AXIS;TASK_IPO
1449;0x20300;0x30104;cmd_pos_with_comp;SGN32;4;false;Incr.;AXIS;TASK_IPO
1450;0x20300;0x30105;ist_gleich_soll;BOOLEAN;1;false;-;AXIS;TASK_IPO
1451;0x20300;0x30106;abs_pos_in;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1452;0x20300;0x30107;abs_pos_in_m_sollw;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1453;0x20300;0x30108;drive_working_data.terminal.reduce_torque;BOOLEAN;1;false;-;AXIS;TASK_IPO
1454;0x20300;0x30109;frict_comp.output_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1455;0x20300;0x3010a;frict_comp.time_us;UNS32;4;false;µs;AXIS;TASK_IPO
1456;0x20300;0x3010b;frict_comp.output;REAL64;8;false;-;AXIS;TASK_IPO
1457;0x20300;0x3010c;frict_comp.reversal_announce;BOOLEAN;1;false;-;AXIS;TASK_IPO
1458;0x20300;0x3010d;frict_comp.reversal_cycle_counter;UNS16;2;false;-;AXIS;TASK_IPO
1459;0x20300;0x3010e;frict_comp.reversal;BOOLEAN;1;false;-;AXIS;TASK_IPO
1460;0x20300;0x3010f;frict_comp_state;SGN32;4;false;-;AXIS;TASK_IPO
1461;0x20300;0x30115;dig_drv.act_torque;SGN16;2;false;-;AXIS;TASK_IPO
1462;0x20300;0x30116;torque_scaling;REAL64;8;false;-;AXIS;TASK_IPO
1463;0x20300;0x30117;delay_tracking;UNS16;2;false;-;AXIS;TASK_IPO
1464;0x20300;0x30118;abs_pos_in_initialized;BOOLEAN;1;false;-;AXIS;TASK_IPO
1465;0x20300;0x30119;slep_pt_element_out;SGN64;8;false;-;AXIS;TASK_IPO
1466;0x20300;0x3011a;pos_lag_mon_remain_err_delay;SGN32;4;false;µs;AXIS;TASK_IPO
1467;0x20300;0x3011b;merker_scharf;UNS08;1;false;-;AXIS;TASK_IPO
1468;0x20300;0x3011c;reference cam - zero pulse offset;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1469;0x20300;0x3011d;actual gear number;UNS16;2;false;-;AXIS;TASK_IPO
1470;0x20300;0x3011e;drive_ready_to_move;BOOLEAN;1;false;-;AXIS;TASK_IPO
1471;0x20300;0x3011f;i_pos_ctrl.input;REAL64;8;false;-;AXIS;TASK_IPO
1472;0x20300;0x30120;i_pos_ctrl.output;REAL64;8;false;-;AXIS;TASK_IPO
1473;0x20300;0x30121;i_pos_ctrl.out_limit;REAL64;8;false;-;AXIS;TASK_IPO
1474;0x20300;0x30122;drive_out_axis_diff_delayed;BOOLEAN;1;false;-;AXIS;TASK_IPO
1475;0x20300;0x30128;conf_act_values_telegram;UNS32;4;false;-;AXIS;TASK_IPO
1476;0x20300;0x30129;conf_cmd_values_telegram;UNS32;4;false;-;AXIS;TASK_IPO
1477;0x20300;0x3012c;latch_data.probe_neg_edge;BOOLEAN;1;false;-;AXIS;TASK_IPO
1478;0x20300;0x3012d;meas_param.channel;UNS32;4;false;-;AXIS;TASK_IPO
1479;0x20300;0x3012e;meas_param.active_edge;UNS32;4;false;-;AXIS;TASK_IPO
1480;0x20300;0x3012f;sercos.master_life_counter;UNS16;2;false;-;AXIS;TASK_IPO
1481;0x20300;0x30130;drive_power_off;BOOLEAN;1;false;-;AXIS;TASK_IPO
1482;0x20300;0x30131;interpol_ende;BOOLEAN;1;false;-;AXIS;TASK_IPO
1483;0x20300;0x30132;can.cmd_op_mode;SGN16;2;false;-;AXIS;TASK_IPO
1484;0x20300;0x30133;feedforward.pos_reached;BOOLEAN;1;false;-;AXIS;TASK_IPO
1485;0x20300;0x30134;nfb.position_saved;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1486;0x20300;0x30135;must_read_abs_pos;BOOLEAN;1;false;-;AXIS;TASK_IPO
1487;0x20300;0x30136;error_ctr_slave;UNS16;2;false;-;AXIS;TASK_IPO
1488;0x20300;0x30137;life_ctr_slave_exp;UNS16;2;false;-;AXIS;TASK_IPO
1489;0x20300;0x30138;nfb.sl_input.v_command;REAL64;8;false;-;AXIS;TASK_IPO
1490;0x20300;0x30139;no_pos_check;BOOLEAN;1;false;-;AXIS;TASK_IPO
1491;0x20300;0x3013a;dig_drv.cmd_pos;SGN32;4;false;Incr.;AXIS;TASK_IPO
1492;0x20300;0x3013b;org_mds.op_mode_output;UNS32;4;false;-;AXIS;TASK_IPO
1493;0x20300;0x3013c;org_mds.op_mode_feedback;UNS32;4;false;-;AXIS;TASK_IPO
1494;0x20300;0x3013d;achs_set_def_zstd;UNS16;2;false;-;AXIS;TASK_IPO
1495;0x20300;0x3013e;fehler_spez;UNS32;4;false;-;AXIS;TASK_IPO
1496;0x20300;0x3013f;fehler_spez2;UNS32;4;false;-;AXIS;TASK_IPO
1497;0x20300;0x30140;fehler_spez3;UNS32;4;false;-;AXIS;TASK_IPO
1498;0x20300;0x30141;profibus.error_quit_cmd;BOOLEAN;1;false;-;AXIS;TASK_IPO
1499;0x20300;0x30142;profibus.drive_error_quit_cyc;UNS32;4;false;-;AXIS;TASK_IPO
1500;0x20300;0x30143;profibus.stw1;UNS16;2;false;-;AXIS;TASK_IPO
1501;0x20300;0x30144;profibus.zsw1;UNS16;2;false;-;AXIS;TASK_IPO
1502;0x20300;0x30145;SW limit switch tolerance;SGN32;4;false;Incr.;AXIS;TASK_IPO
1503;0x20300;0x30146;drive_type;UNS16;2;false;-;AXIS;TASK_IPO
1504;0x20300;0x30147;axis_number;UNS16;2;false;-;AXIS;TASK_IPO
1505;0x20300;0x30148;read_abs_pos_offset;SGN32;4;false;Incr.;AXIS;TASK_IPO
1506;0x20300;0x30149;compensation_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1507;0x20300;0x3014a;add-encoder.read_abs_pos_from_drive;BOOLEAN;1;false;-;AXIS;TASK_IPO
1508;0x20300;0x3014b;dc_brake_control.axis_acc;SGN32;4;false;Incr./tick²;AXIS;TASK_IPO
1509;0x20300;0x3014c;alt_rel_sollw;SGN32;4;false;Incr.;AXIS;TASK_IPO
1510;0x20300;0x3014d;dc_brake_control.brake_enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
1511;0x20300;0x3014e;org_mds.dc_brake_control_mask;UNS16;2;false;-;AXIS;TASK_IPO
1512;0x20300;0x3014f;dc_brake_control.ax_enabled_not_moved;BOOLEAN;1;false;-;AXIS;TASK_IPO
1513;0x20300;0x30150;sercos_steuer_ext;UNS16;2;false;-;AXIS;TASK_IPO
1514;0x20300;0x30151;sercos_steuer_int;UNS16;2;false;-;AXIS;TASK_IPO
1515;0x20300;0x30152;add-encoder.abs_pos_offset;SGN64;8;false;-;AXIS;TASK_IPO
1516;0x20300;0x30153;DISTCTRL::v_max;SGN32;4;true;µm/s;AXIS;TASK_IPO
1517;0x20300;0x30154;DISTCTRL::a_max;SGN32;4;true;mm/s²;AXIS;TASK_IPO
1518;0x20300;0x30155;f_indp_fixed_stop_meas;BOOLEAN;1;false;-;AXIS;TASK_IPO
1519;0x20300;0x30156;DISTCTRL::v_max_int;REAL64;8;false;0.1 µm/s;AXIS;TASK_IPO
1520;0x20300;0x30157;DISTCTRL::a_max_int;REAL64;8;false;0.1 µm/s²;AXIS;TASK_IPO
1521;0x20300;0x30158;fehler_spez4;UNS32;4;false;-;AXIS;TASK_IPO
1522;0x20300;0x30159;wegaufz;UNS32;4;false;-;AXIS;TASK_IPO
1523;0x20300;0x3015a;wegaufn;UNS32;4;false;-;AXIS;TASK_IPO
1524;0x20300;0x3015b;feed_const_num;UNS32;4;false;-;AXIS;TASK_IPO
1525;0x20300;0x3015c;feed_const_denom;UNS32;4;false;-;AXIS;TASK_IPO
1526;0x20300;0x3015d;drive_out_axis_diff;BOOLEAN;1;false;-;AXIS;TASK_IPO
1527;0x20300;0x3015e;axis_diff_driven_out;BOOLEAN;1;false;-;AXIS;TASK_IPO
1528;0x20300;0x3015f;f_deactivated;BOOLEAN;1;false;-;AXIS;TASK_IPO
1529;0x20300;0x30166;lr_msollwert_abs_pos;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1530;0x20300;0x30167;ipo_sollw_alt[0];SGN64;8;false;0.1 µm;AXIS;TASK_IPO
1531;0x20300;0x30168;ipo_sollw_alt[1];SGN64;8;false;0.1 µm;AXIS;TASK_IPO
1532;0x20300;0x30169;ipo_sollw_alt[2];SGN64;8;false;0.1 µm;AXIS;TASK_IPO
1533;0x20300;0x3016a;ipo_sollw_alt[3];SGN64;8;false;0.1 µm;AXIS;TASK_IPO
1534;0x20300;0x3016b;ax_coupling.diag.m_sollw_absolut;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1535;0x20300;0x3016c;latch_data.meas_signal_mode;SGN32;4;false;-;AXIS;TASK_IPO
1536;0x20300;0x3016d;meas_abort_ok;BOOLEAN;1;false;-;AXIS;TASK_IPO
1537;0x20300;0x3016e;istw_rel_from_act_vel;SGN32;4;false;Incr./tick;AXIS;TASK_IPO
1538;0x20300;0x3016f;Drive function startup values;NONE;80;false;-;AXIS;TASK_IPO
1539;0x20300;0x30170;Drive function written values;NONE;80;false;-;AXIS;TASK_IPO
1540;0x20300;0x30171;mod_counter[0];SGN32;4;false;-;AXIS;TASK_IPO
1541;0x20300;0x30172;mod_counter[1];SGN32;4;false;-;AXIS;TASK_IPO
1542;0x20300;0x30173;mod_counter[2];SGN32;4;false;-;AXIS;TASK_IPO
1543;0x20300;0x30174;mod_counter[3];SGN32;4;false;-;AXIS;TASK_IPO
1544;0x20300;0x30175;m_istw_absolut;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1545;0x20300;0x30177;power_state.act_state;UNS32;4;false;-;AXIS;TASK_IPO
1546;0x20300;0x30178;power_state.input;UNS32;4;false;-;AXIS;TASK_IPO
1547;0x20300;0x30179;power_state.add_ready_for_power_mask;UNS32;4;false;-;AXIS;TASK_IPO
1548;0x20300;0x3017a;power_state.add_check_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1549;0x20300;0x3017b;power_state.add_ready_for_power_state;BOOLEAN;1;false;-;AXIS;TASK_IPO
1550;0x20300;0x3017c;power_state.inverted;BOOLEAN;1;false;-;AXIS;TASK_IPO
1551;0x20300;0x3017d;encoder[1].drive_act_pos;SGN32;4;false;Incr.;AXIS;TASK_IPO
1552;0x20300;0x3017e;drive_encoder_submask;UNS32;4;false;-;AXIS;TASK_IPO
1553;0x20300;0x30181;add-encoder.resolution;REAL64;8;false;Incr./0.1 µm;AXIS;TASK_IPO
1554;0x20300;0x30182;act_acceleration;REAL64;8;false;mm/s²;AXIS;TASK_IPO
1555;0x20300;0x30183;dig v_cmd_fract;REAL64;8;false;-;AXIS;TASK_IPO
1556;0x20300;0x30184;steuer_faktor;REAL64;8;false;-;AXIS;TASK_IPO
1557;0x20300;0x30185;steuer_faktor2;REAL64;8;false;-;AXIS;TASK_IPO
1558;0x20300;0x30186;move_from_cam_monitor. moved_distance;SGN32;4;false;Incr.;AXIS;TASK_IPO
1559;0x20300;0x30187;move_from_cam_monitor.active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1560;0x20300;0x30188;org_mds.move_from_cam_max_dist;SGN32;4;false;Incr.;AXIS;TASK_IPO
1561;0x20300;0x30189;clamped;BOOLEAN;1;false;-;AXIS;TASK_IPO
1562;0x20300;0x3019e;lr_achs_status->axis_status;UNS32;4;false;-;AXIS;TASK_IPO
1563;0x20300;0x3019f;lr_achs_status->drive_status;UNS32;4;false;-;AXIS;TASK_IPO
1564;0x20300;0x301a0;lr_achs_ctrl->axis_ctrl;UNS32;4;false;-;AXIS;TASK_IPO
1565;0x20300;0x301a1;lr_achs_ctrl->drive_ctrl;UNS32;4;false;-;AXIS;TASK_IPO
1566;0x20300;0x301a2;add_sollwert;SGN32;4;false;Incr.;AXIS;TASK_IPO
1567;0x20300;0x301a3;abs_pos;SGN32;4;false;Incr.;AXIS;TASK_IPO
1568;0x20300;0x301a4;ax_trf_data.act_pos_int_old;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1569;0x20300;0x301a5;org_mds.disable_drive_on_position_lag_err;BOOLEAN;1;false;-;AXIS;TASK_IPO
1570;0x20300;0x301a6;error_reaction_class;UNS16;2;false;-;AXIS;TASK_IPO
1571;0x20300;0x301a7;glob_bus_error_counter;UNS32;4;false;-;AXIS;TASK_IPO
1572;0x20300;0x301a8;meas_wait_ipo_release;BOOLEAN;1;false;-;AXIS;TASK_IPO
1573;0x20300;0x301a9;bus_error_occurred;BOOLEAN;1;false;-;AXIS;TASK_IPO
1574;0x20300;0x301aa;ax_kw.table_overflow_counter ;SGN32;4;false;-;AXIS;TASK_IPO
1575;0x20300;0x301ab;fixed_stop_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1576;0x20300;0x301ac;f_fixed_stop_detected;BOOLEAN;1;false;-;AXIS;TASK_IPO
1577;0x20300;0x301ad;fixed stop position;SGN32;4;false;Incr.;AXIS;TASK_IPO
1578;0x20300;0x301ae;cmd_ax_trafo_active;BOOLEAN;1;false;-;AXIS;TASK_IPO
1579;0x20300;0x301af;cmd_ax_trafo_id;UNS16;2;false;-;AXIS;TASK_IPO
1580;0x20300;0x301b0;reglerfreigabe;BOOLEAN;1;false;-;AXIS;TASK_IPO
1581;0x20300;0x301b1;auf_flanke;BOOLEAN;1;false;-;AXIS;TASK_IPO
1582;0x20300;0x301b2;drive_ready_to_move_re;BOOLEAN;1;false;-;AXIS;TASK_IPO
1583;0x20300;0x301b3;target_position;SGN64;8;false;Incr.;AXIS;TASK_IPO
1584;0x20300;0x301b4;DISTCTRL::set_pos;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1585;0x20300;0x301b5;DISTCTRL::state;UNS32;4;false;-;AXIS;TASK_IPO
1586;0x20300;0x301b6;DISTCTRL::set_distance;SGN64;8;false;0.01 nm;AXIS;TASK_IPO
1587;0x20300;0x301bf;meas_fixed_stop_detect.cycle_counter;UNS16;2;false;tick;AXIS;TASK_IPO
1588;0x20300;0x301c0;meas_value_latched;BOOLEAN;1;false;-;AXIS;TASK_IPO
1589;0x20300;0x301c1;write_refpos_state;SGN32;4;false;-;AXIS;TASK_IPO
1590;0x20300;0x301c2;rpf_durchfuehren_re;BOOLEAN;1;false;-;AXIS;TASK_IPO
1591;0x20300;0x301c3;profibus.pb_status;UNS16;2;false;-;AXIS;TASK_IPO
1592;0x20300;0x301c4;Drive control word;UNS32;4;false;-;AXIS;TASK_IPO
1593;0x20300;0x301c6;rel_zus_vel_m;SGN32;4;false;0.1 µm/tick;AXIS;TASK_IPO
1594;0x20300;0x301c7;ipc_v_gefiltert_stage_0;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
1595;0x20300;0x301c8;ipc_v_lage_stage_0;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
1596;0x20300;0x301c9;ipc_mode_stage_0;UNS32;4;false;Incr./tick;AXIS;TASK_IPO
1597;0x20300;0x301ca;ipc_v_gefiltert_stage_1;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
1598;0x20300;0x301cb;ipc_v_lage_stage_1;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
1599;0x20300;0x301cc;ipc_mode_stage_1;UNS32;4;false;Incr./tick;AXIS;TASK_IPO
1600;0x20300;0x301cd;ipc_v_gefiltert_stage_2;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
1601;0x20300;0x301ce;ipc_v_lage_stage_2;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
1602;0x20300;0x301cf;ipc_mode_stage_2;UNS32;4;false;Incr./tick;AXIS;TASK_IPO
1603;0x20300;0x301d0;v_gefiltert_ges;REAL64;8;false;Incr./tick;AXIS;TASK_IPO
